external_school_id,id,schoolType,school_id,URL
329482,9882ed87-996a-43e7-8676-cee64b450260,external,,https://childcare.ececd.nm.gov/-329482u
329497,4987692e-4021-4d1f-8566-5ee4a0e73195,external,,https://childcare.ececd.nm.gov/-329497u
329572,820bf4fc-1942-47eb-983a-35ba1eebf1c1,external,,https://childcare.ececd.nm.gov/-329572u
329633,cda0cb2e-31a9-4298-9b62-e6047a04d9c2,external,,https://childcare.ececd.nm.gov/-329633u
329637,e84bcac1-5633-4d73-b027-26353b5c319c,external,,https://childcare.ececd.nm.gov/-329637u
329650,42b9d58f-9235-4d00-b3bf-9b9b16bb5fe9,external,,https://childcare.ececd.nm.gov/-329650u
329651,2ea145d1-6068-42a2-bd9b-29d8221ee4aa,external,,https://childcare.ececd.nm.gov/-329651u
329680,1cbbd82f-e8fe-40f5-b029-226a01b59134,external,,https://childcare.ececd.nm.gov/-329680u
329681,5401d1ea-7689-4b3f-aec9-5921c4f71094,external,,https://childcare.ececd.nm.gov/-329681u
329684,9e332fa0-95ff-4b76-abb8-813157a54dc5,external,,https://childcare.ececd.nm.gov/-329684u
329695,30e5f451-ea45-4bcf-8348-fdc8b8b7faa7,external,,https://childcare.ececd.nm.gov/-329695u
329699,4e747cf1-4e9b-4ca0-a8e0-f19405d2f469,external,,https://childcare.ececd.nm.gov/-329699u
329701,a87dd940-fd82-4965-bbe5-080989ef36a4,external,,https://childcare.ececd.nm.gov/-329701u
329713,dbc75eb1-b174-481f-8e51-d622ca1773dc,external,,https://childcare.ececd.nm.gov/-329713u
329719,b22c01dd-74ce-448e-a1f8-34ba0b3e692e,external,,https://childcare.ececd.nm.gov/-329719u
329725,b79e03da-850c-47cc-94d8-852e51222e45,external,,https://childcare.ececd.nm.gov/-329725u
329767,8e35afb6-1ce1-4ff8-a063-a4288b7365c1,external,,https://childcare.ececd.nm.gov/-329767u
329782,34a3d68f-36da-41c3-951a-abfc275aadf4,external,,https://childcare.ececd.nm.gov/-329782u
329798,51fd2d85-b183-47e4-a040-6d50773130d0,external,,https://childcare.ececd.nm.gov/-329798u
329807,b4c56534-7121-4afe-8268-a595a92a068a,external,,https://childcare.ececd.nm.gov/-329807u
329817,b5139bd5-1a51-4544-bf8a-11e368c8dc80,external,,https://childcare.ececd.nm.gov/-329817u
329824,e9bf1bfa-9118-4452-8c22-3d879eb6e154,external,,https://childcare.ececd.nm.gov/-329824u
329827,9f6b336a-717f-41b8-84b0-e44a0c32dc1a,external,,https://childcare.ececd.nm.gov/-329827u
329844,0d780d69-4315-435f-b4c9-5248e263ab6e,external,,https://childcare.ececd.nm.gov/-329844u
329850,c6f9ff61-ed85-4a28-8c7e-25caec373cd4,external,,https://childcare.ececd.nm.gov/-329850u
329857,27d51157-6695-4d87-bbdc-dd6695142bc4,external,,https://childcare.ececd.nm.gov/-329857u
329858,039cc47f-e879-46ed-913b-eac54fd25f2e,external,,https://childcare.ececd.nm.gov/-329858u
329883,1654c38c-774c-45b7-8902-e8945f548c98,external,,https://childcare.ececd.nm.gov/-329883u
329891,02175291-1085-4af6-88b0-76f94d015a50,external,,https://childcare.ececd.nm.gov/-329891u
329899,96184949-8801-4351-a3ba-5b49d4444d3b,external,,https://childcare.ececd.nm.gov/-329899u
329916,961e0b4e-19b7-4ff5-a761-6408ae4889c1,external,,https://childcare.ececd.nm.gov/-329916u
329924,f3a040b5-a250-45fc-9d1d-7e63df58bd4c,external,,https://childcare.ececd.nm.gov/-329924u
329925,689314b5-ad72-47fa-a58e-0ad2fb41620a,external,,https://childcare.ececd.nm.gov/-329925u
329928,f1851878-c069-4778-86b5-6c3ac59b4c78,external,,https://childcare.ececd.nm.gov/-329928u
329937,b2729ea9-a760-418a-bc55-7d34ded14503,external,,https://childcare.ececd.nm.gov/-329937u
329940,0001080d-0e51-497d-92e9-78c55e82b07e,external,,https://childcare.ececd.nm.gov/-329940u
329979,50303bf2-14a0-43e9-8959-61c5ac47a010,external,,https://childcare.ececd.nm.gov/-329979u
330007,5283e47c-0746-42d6-8912-23b1937a3d25,external,,https://childcare.ececd.nm.gov/-330007u
330011,3b814a1e-4d34-4224-9697-78d9f36daef5,external,,https://childcare.ececd.nm.gov/-330011u
330020,fc8a838c-b4a9-4b53-a61e-8c3e94100e5a,external,,https://childcare.ececd.nm.gov/-330020u
330028,13fb33e9-8303-4f35-a352-006f06a32daa,external,,https://childcare.ececd.nm.gov/-330028u
330030,0a86143a-5ccb-49b2-96f0-2b30398639ef,external,,https://childcare.ececd.nm.gov/-330030u
330031,94868e55-e928-4a97-bec7-b075dd5aac9e,external,,https://childcare.ececd.nm.gov/-330031u
330059,377b72e3-1b09-447f-9f20-dc12794d6ad1,external,,https://childcare.ececd.nm.gov/-330059u
330063,b19818f9-07bf-45ac-8c6c-eec0299e228c,external,,https://childcare.ececd.nm.gov/-330063u
330081,64e686b1-6fff-454e-bca2-5837d0db6719,external,,https://childcare.ececd.nm.gov/-330081u
330082,52dafbef-7e7b-43e3-8779-bfe86ad3060f,external,,https://childcare.ececd.nm.gov/-330082u
330084,a3f41768-67bb-4251-baa5-8343a8373612,external,,https://childcare.ececd.nm.gov/-330084u
330092,73f8a9d9-d99e-4585-bd52-d0217ea8c09e,external,,https://childcare.ececd.nm.gov/-330092u
330095,d0dc5d14-b80f-4b9a-b75a-fdcb8e3cd5de,external,,https://childcare.ececd.nm.gov/-330095u
330097,affc9d66-7a30-4e6b-a131-916b8916ad94,external,,https://childcare.ececd.nm.gov/-330097u
330112,9823cd63-c000-4572-a667-06fc60e7e9fe,external,,https://childcare.ececd.nm.gov/-330112u
330133,d3da7e26-1823-4f1d-a8ec-8423470d2ee1,external,,https://childcare.ececd.nm.gov/-330133u
330134,101a2c85-4fc2-4025-bd1d-e1a20276c7e1,external,,https://childcare.ececd.nm.gov/-330134u
330136,1c738a77-139c-4e7e-888b-81933570477f,external,,https://childcare.ececd.nm.gov/-330136u
330141,260189b0-4eaa-4898-a0c2-0eb8b15ab436,external,,https://childcare.ececd.nm.gov/-330141u
330173,d6c9501f-0c55-497c-ae54-b97c3d7473be,external,,https://childcare.ececd.nm.gov/-330173u
330210,32a571be-136c-4349-9609-24f8368e369a,external,,https://childcare.ececd.nm.gov/-330210u
330235,adc9fb13-2d45-48c7-9adb-55a9306b31e6,external,,https://childcare.ececd.nm.gov/-330235u
330244,9a5604a8-72e9-4e68-b479-7e8b2eead60a,external,,https://childcare.ececd.nm.gov/-330244u
330260,ac51c3e0-342e-4125-ad4b-32fee378c750,external,,https://childcare.ececd.nm.gov/-330260u
330296,589fb8f2-f4c4-4673-a602-26a0570f173d,external,,https://childcare.ececd.nm.gov/-330296u
330299,71a4fc94-9746-4b11-a51d-c555ca788a77,external,,https://childcare.ececd.nm.gov/-330299u
330301,b230b286-946c-4ce4-bd57-b45f05818c75,external,,https://childcare.ececd.nm.gov/-330301u
330308,0c369006-f851-47b0-aeb4-642e6d268a82,external,,https://childcare.ececd.nm.gov/-330308u
330328,ac5924d8-287e-4127-94b3-931b92ad5cd6,external,,https://childcare.ececd.nm.gov/-330328u
330333,655a7b00-08df-4cb7-a5e8-24a7e6c7f091,external,,https://childcare.ececd.nm.gov/-330333u
330334,2200f0f9-c0c6-4c99-971c-f30b5bb3f77d,external,,https://childcare.ececd.nm.gov/-330334u
330369,fe3a46fe-dcd5-417d-816e-6bf75cf25b1d,external,,https://childcare.ececd.nm.gov/-330369u
330373,a8a3f526-f863-49a6-abc5-f2a21bfeee0f,external,,https://childcare.ececd.nm.gov/-330373u
330389,a44dbf5c-2435-4ddf-97f7-de8e6b00fe81,external,,https://childcare.ececd.nm.gov/-330389u
330393,21926bb2-ef54-41c6-9e14-abd636996a96,external,,https://childcare.ececd.nm.gov/-330393u
330397,ee216b91-39b3-4dd6-904e-be84752a44bf,external,,https://childcare.ececd.nm.gov/-330397u
330414,a65b075b-3f89-4337-af37-511b6969fe7b,external,,https://childcare.ececd.nm.gov/-330414u
330419,46512cf0-e4c9-4889-8ecc-dc187a6e86e7,external,,https://childcare.ececd.nm.gov/-330419u
330433,67cd2bc5-faf5-4b99-9ab1-cae6253de8b7,external,,https://childcare.ececd.nm.gov/-330433u
330448,2ea2592f-7e90-4604-bdd4-a18ad8cc8bcc,external,,https://childcare.ececd.nm.gov/-330448u
330463,e78e6312-a208-41a7-85ae-182ecea1a733,external,,https://childcare.ececd.nm.gov/-330463u
330478,6119fb77-5f1a-402a-9589-ca4dbc8537ed,external,,https://childcare.ececd.nm.gov/-330478u
330495,5634e1a4-2ce6-4290-a672-ee9231286c5e,external,,https://childcare.ececd.nm.gov/-330495u
330604,26e0febd-fac3-4411-9166-90f7f5d4f916,external,,https://childcare.ececd.nm.gov/-330604u
330609,2566d319-e5a3-4657-af71-bb64805c59f6,external,,https://childcare.ececd.nm.gov/-330609u
330613,16f73199-71a7-4d2b-915f-abf631d1fbbd,external,,https://childcare.ececd.nm.gov/-330613u
330634,3cc46543-d33b-4a22-8f7c-54b24651be96,external,,https://childcare.ececd.nm.gov/-330634u
330638,c811488b-f1e7-4062-bd3c-5f985ba7546b,external,,https://childcare.ececd.nm.gov/-330638u
330653,ad313331-bf35-4c2a-89c2-6ec954d95ff1,external,,https://childcare.ececd.nm.gov/-330653u
330682,4a27d5be-b583-436a-8036-abd5a5493a38,external,,https://childcare.ececd.nm.gov/-330682u
330683,d27f1cd9-e824-4ac9-9c3f-44cb37018687,external,,https://childcare.ececd.nm.gov/-330683u
330698,306ab39e-1cab-413a-a662-038f23e620a7,external,,https://childcare.ececd.nm.gov/-330698u
330716,c972fc88-b000-45b4-a8c7-afd5504a5a06,external,,https://childcare.ececd.nm.gov/-330716u
330748,993b773e-bbd6-48ac-a586-b8d65095cae4,external,,https://childcare.ececd.nm.gov/-330748u
330751,647dffe0-488e-4f12-a2ea-92ec595d3c13,external,,https://childcare.ececd.nm.gov/-330751u
330761,28013215-b999-4901-8a8b-22defe394cd0,external,,https://childcare.ececd.nm.gov/-330761u
330763,b062ed52-8945-4cc1-bb36-13c42e6ebbed,external,,https://childcare.ececd.nm.gov/-330763u
330782,8665c8bc-b68b-45f6-969b-54c65dd5c9cb,external,,https://childcare.ececd.nm.gov/-330782u
330797,423ee5eb-04d8-4dcf-a3e8-c59c1741cd1a,external,,https://childcare.ececd.nm.gov/-330797u
330823,b7b52ea8-80c7-487d-af36-87090131d2a8,external,,https://childcare.ececd.nm.gov/-330823u
330825,4b2f602b-13fb-487c-a7db-e62d0ff7a3db,external,,https://childcare.ececd.nm.gov/-330825u
330837,25527c54-5eda-47d9-bfe5-e19a4009e367,external,,https://childcare.ececd.nm.gov/-330837u
330850,48118439-c346-4b0e-a12d-33000250b93a,external,,https://childcare.ececd.nm.gov/-330850u
330852,4d452ddd-6482-46f7-8a2b-390aef25c8f2,external,,https://childcare.ececd.nm.gov/-330852u
330867,f2a01997-9293-4646-890e-2413a981a068,external,,https://childcare.ececd.nm.gov/-330867u
330871,664476b4-61a3-4115-851e-1056e147987e,external,,https://childcare.ececd.nm.gov/-330871u
330893,215a575c-a91a-43bd-b31a-d7294c4da9b3,external,,https://childcare.ececd.nm.gov/-330893u
330895,f3d3699d-e5e1-4d38-b875-87f42063f844,external,,https://childcare.ececd.nm.gov/-330895u
330913,49e330e7-e81c-4b20-86c1-9d49c80dc5f2,external,,https://childcare.ececd.nm.gov/-330913u
330920,c15fc592-2d56-4923-9327-f94660187506,external,,https://childcare.ececd.nm.gov/-330920u
330949,93ee34cf-d0de-49a3-abc8-0b2f4ac633b7,external,,https://childcare.ececd.nm.gov/-330949u
330963,ae06abdd-b1d5-43a5-b4fb-113dad8ec378,external,,https://childcare.ececd.nm.gov/-330963u
330987,8fbcd9a5-4cff-40a6-bac2-37010c6609ee,external,,https://childcare.ececd.nm.gov/-330987u
331013,f83dc675-3176-4c40-bd80-50cca790977f,external,,https://childcare.ececd.nm.gov/-331013u
331038,5afe7968-c6aa-4fcf-b8a9-c77b106662ad,external,,https://childcare.ececd.nm.gov/-331038u
331040,fd4f85b5-4185-4265-b0dc-e245c962b600,external,,https://childcare.ececd.nm.gov/-331040u
331058,0e23e03e-c24f-40c5-8c64-bf0e75f5d723,external,,https://childcare.ececd.nm.gov/-331058u
331061,66b1b986-a9e7-47d8-97fd-dd518522cdb3,external,,https://childcare.ececd.nm.gov/-331061u
331083,f9d58590-2b7d-4784-ad47-6af9d8ca2d89,external,,https://childcare.ececd.nm.gov/-331083u
331099,5d492f8c-2094-4e2f-b9c2-1e2abd035ed6,external,,https://childcare.ececd.nm.gov/-331099u
331111,8442c79c-9ff6-4f42-ab13-cf4109a2189f,external,,https://childcare.ececd.nm.gov/-331111u
331118,f563a5e4-1b00-4245-bc36-e37295db5375,external,,https://childcare.ececd.nm.gov/-331118u
331121,e1a7357b-faeb-4f5b-9045-8888b87cdc49,external,,https://childcare.ececd.nm.gov/-331121u
331123,529004dd-beed-42dd-9a34-a05b27a0b79e,external,,https://childcare.ececd.nm.gov/-331123u
331131,4be2ae6d-cdcb-4a29-b54c-3d65d65dfe72,external,,https://childcare.ececd.nm.gov/-331131u
331143,05e14ff3-5092-4c64-b62f-e50d3a6f1ba9,external,,https://childcare.ececd.nm.gov/-331143u
331144,277144de-b1f8-4651-b5ac-74d2d8f5cc38,external,,https://childcare.ececd.nm.gov/-331144u
331151,85ca67d2-b0b8-44a0-9c00-863405cb6732,external,,https://childcare.ececd.nm.gov/-331151u
331154,b74fdc2e-9f0e-4a03-a80a-6c236011398b,external,,https://childcare.ececd.nm.gov/-331154u
331155,e0b180f0-fd37-4204-8a8b-81bc6238a070,external,,https://childcare.ececd.nm.gov/-331155u
331158,08d4faa7-1c80-42bd-bdbb-a049efcb39c9,external,,https://childcare.ececd.nm.gov/-331158u
331192,6e319a2b-58a7-4f4a-867b-ec3f2f2abe9f,external,,https://childcare.ececd.nm.gov/-331192u
331198,c6460405-5fd5-4cfe-a48c-5641c7b2bb51,external,,https://childcare.ececd.nm.gov/-331198u
331204,401a3c40-1151-4782-a267-56582060faed,external,,https://childcare.ececd.nm.gov/-331204u
331220,d4210089-f8be-4ecc-ad0d-5dadcc81d41f,external,,https://childcare.ececd.nm.gov/-331220u
331231,a1eacb90-59e4-4110-a3c4-3418516e1b59,external,,https://childcare.ececd.nm.gov/-331231u
331243,8e4322b1-f84a-440d-b68a-4b25ece93b11,external,,https://childcare.ececd.nm.gov/-331243u
331254,cc5196b3-4f59-4238-850a-c0e271d65880,external,,https://childcare.ececd.nm.gov/-331254u
331273,9c7da36a-e359-4540-83ca-8243203dd103,external,,https://childcare.ececd.nm.gov/-331273u
331305,c7084251-84c0-4eb1-abff-a3f2784b2a28,external,,https://childcare.ececd.nm.gov/-331305u
331311,f22175f9-7ff6-4124-9b4b-45653219eb3c,external,,https://childcare.ececd.nm.gov/-331311u
331313,b309aca7-33a8-497e-8c90-0cb0e4dd4516,external,,https://childcare.ececd.nm.gov/-331313u
331316,bbdf349f-2670-4f51-af93-6011cba0afc8,external,,https://childcare.ececd.nm.gov/-331316u
331334,a6a3d89e-919d-4ba6-bf0d-f76edb26b91e,external,,https://childcare.ececd.nm.gov/-331334u
331335,c4e742b1-8ad0-46c3-8521-62f692948ab2,external,,https://childcare.ececd.nm.gov/-331335u
331340,a4cc2554-d1e6-44cc-a5ff-805c5972fdbe,external,,https://childcare.ececd.nm.gov/-331340u
331343,b81d1bc0-806e-47c5-a73a-c19b8c25de59,external,,https://childcare.ececd.nm.gov/-331343u
331350,4e88cc0a-4370-4314-939e-d721f7c37498,external,,https://childcare.ececd.nm.gov/-331350u
331372,61d66426-7401-4dc3-bb17-e1cb07395003,external,,https://childcare.ececd.nm.gov/-331372u
331379,1af2adef-f9dc-4149-99c4-0aa83c1a9073,external,,https://childcare.ececd.nm.gov/-331379u
331380,ca8a4663-d9ed-400b-9a2e-e4efd66d0083,external,,https://childcare.ececd.nm.gov/-331380u
331385,b46a948d-0ca6-485a-bae2-ed4d20b00f40,external,,https://childcare.ececd.nm.gov/-331385u
331387,e3fd3007-c467-4d73-8020-89bf684f1962,external,,https://childcare.ececd.nm.gov/-331387u
331402,fb5b60df-0112-4208-8b98-4e1676645f8e,external,,https://childcare.ececd.nm.gov/-331402u
331414,04eb2fab-688d-47f5-8960-0e4a8ba24c35,external,,https://childcare.ececd.nm.gov/-331414u
331424,5535b5fe-5af4-47bd-ba6e-6eab65f66d7c,external,,https://childcare.ececd.nm.gov/-331424u
331428,6d374c1f-b7fe-4da7-8653-684be92e6146,external,,https://childcare.ececd.nm.gov/-331428u
331434,548d25f6-ecf2-4cc5-9fc2-760a209f6b0f,external,,https://childcare.ececd.nm.gov/-331434u
331460,5b5479fb-1db0-494f-b4b5-bcdfd128d3d4,external,,https://childcare.ececd.nm.gov/-331460u
331476,cefc840e-5c84-42d0-9c02-ced8f5ae62fb,external,,https://childcare.ececd.nm.gov/-331476u
331496,01ab6273-f56f-459f-a0be-d4d786f5bbb4,external,,https://childcare.ececd.nm.gov/-331496u
331564,a1ac54a1-a5f4-47a7-878d-1a68387b83a6,external,,https://childcare.ececd.nm.gov/-331564u
331628,4bf8cf3f-8a3f-4c08-975c-39f1293cb66b,external,,https://childcare.ececd.nm.gov/-331628u
331643,491873b7-a0a6-466a-ad5c-ea036d94470b,external,,https://childcare.ececd.nm.gov/-331643u
331650,93e1c149-e9d3-4250-8b0a-7d2354c6cb81,external,,https://childcare.ececd.nm.gov/-331650u
331656,1e66872c-65e8-452c-af65-8d08b0a7199d,external,,https://childcare.ececd.nm.gov/-331656u
331661,c3c3c260-e027-4e74-97f2-ab4dd137e704,external,,https://childcare.ececd.nm.gov/-331661u
331681,3a2dd8d1-63b2-462a-aee0-bd9bcc292967,external,,https://childcare.ececd.nm.gov/-331681u
331688,9d30ad46-0b3b-41f8-ba52-d6bac689fd1e,external,,https://childcare.ececd.nm.gov/-331688u
331709,2b326243-283b-401e-af2c-2a2a1d7d2a8e,external,,https://childcare.ececd.nm.gov/-331709u
331886,90496e6f-9a36-48b3-adaf-32cfa8c1bccb,external,,https://childcare.ececd.nm.gov/-331886u
331957,72b7dec0-291d-48e9-85c5-15ab57e53c92,external,,https://childcare.ececd.nm.gov/-331957u
331988,c470e053-9dab-4f45-bb6a-f47529fd0fc1,external,,https://childcare.ececd.nm.gov/-331988u
332103,cb910c04-a9ee-4834-8e0a-e36eebb3ee31,external,,https://childcare.ececd.nm.gov/-332103u
332105,7f01b5c1-4121-43e5-87fc-269fbc02dc37,external,,https://childcare.ececd.nm.gov/-332105u
332155,b2fd2aee-1127-4d6e-b76d-72f5e9b3e18d,external,,https://childcare.ececd.nm.gov/-332155u
332218,095648eb-e462-4344-8ae9-99789d00fffc,external,,https://childcare.ececd.nm.gov/-332218u
332223,76414d83-a304-4d88-9dd6-e2d23f38a9d4,external,,https://childcare.ececd.nm.gov/-332223u
332249,c1017a43-22df-4735-9230-e86b01304170,external,,https://childcare.ececd.nm.gov/-332249u
332380,24af4c36-027d-4d49-9f7e-88fe11b72802,external,,https://childcare.ececd.nm.gov/-332380u
332410,228161ca-c45f-47d6-a47c-638c933e01e6,external,,https://childcare.ececd.nm.gov/-332410u
332500,d42efa5f-05fa-4ea7-a2a9-9b432dbff038,external,,https://childcare.ececd.nm.gov/-332500u
332506,bbed6f6d-6794-4fc3-8a05-78dcb4cb2d0f,external,,https://childcare.ececd.nm.gov/-332506u
332523,5594d4b7-1d41-4aca-9dc2-7043cc4c8a66,external,,https://childcare.ececd.nm.gov/-332523u
332570,da061ec8-6b5b-4b2b-97fd-9aed160ebb1c,external,,https://childcare.ececd.nm.gov/-332570u
332634,08911973-c6af-45ec-9526-ca7eca85688b,external,,https://childcare.ececd.nm.gov/-332634u
332717,21c919ff-8af6-4bf1-9d31-2767ff5bd861,external,,https://childcare.ececd.nm.gov/-332717u
332746,7783de65-8bb3-47b5-8c85-74c0dbdf3e5d,external,,https://childcare.ececd.nm.gov/-332746u
332792,5bbfdf44-84da-415a-9b11-80f562f97dbb,external,,https://childcare.ececd.nm.gov/-332792u
332887,29462b81-d336-44c9-b101-76030783e773,external,,https://childcare.ececd.nm.gov/-332887u
332928,5b76a13c-3914-4fb9-9f7b-ea486542299f,external,,https://childcare.ececd.nm.gov/-332928u
332980,fdf7e08c-4ca2-4413-9b17-497ec3b351e3,external,,https://childcare.ececd.nm.gov/-332980u
333127,ee017f9d-0182-4e7b-bf3c-0048f2f88531,external,,https://childcare.ececd.nm.gov/-333127u
333274,70e3d43b-79ee-45e6-b888-3e13c7e6f93f,external,,https://childcare.ececd.nm.gov/-333274u
333350,04eb000a-1a1a-45f5-9c36-d4b6823dfd9a,external,,https://childcare.ececd.nm.gov/-333350u
333437,5fc66935-497e-4700-b071-7f039a1b93cf,external,,https://childcare.ececd.nm.gov/-333437u
333454,1c009a28-af30-44c0-a3bf-8e75ee10cbb4,external,,https://childcare.ececd.nm.gov/-333454u
333458,135e3e04-b43a-49e1-89fd-4a5472504a60,external,,https://childcare.ececd.nm.gov/-333458u
333465,df80594d-ad91-42df-ba5a-c7aab3439fc9,external,,https://childcare.ececd.nm.gov/-333465u
333472,fe148040-15dc-4296-909a-70a3078197ec,external,,https://childcare.ececd.nm.gov/-333472u
333529,a3597a5b-9670-4208-8116-fb9514c3f862,external,,https://childcare.ececd.nm.gov/-333529u
333555,7e8a8e69-4c9a-402e-b6d6-2487b785af91,external,,https://childcare.ececd.nm.gov/-333555u
333634,6b2231d5-103c-4113-bae2-d4c728103648,external,,https://childcare.ececd.nm.gov/-333634u
333685,9ce6459d-13e2-4873-86ec-6dca67b39546,external,,https://childcare.ececd.nm.gov/-333685u
333700,2a55642d-2dbf-46b8-897a-710e1ab367fd,external,,https://childcare.ececd.nm.gov/-333700u
333773,b087a2ed-a1f6-42e6-b323-748865a541b1,external,,https://childcare.ececd.nm.gov/-333773u
333824,68077565-6f0d-4157-a14b-257a5c7022d3,external,,https://childcare.ececd.nm.gov/-333824u
333891,e283d3c7-bd0e-421a-942b-bdfca6c747a6,external,,https://childcare.ececd.nm.gov/-333891u
333904,fc888561-0f5a-4201-90bc-d7b8516f3bc2,external,,https://childcare.ececd.nm.gov/-333904u
333955,21d226c3-b771-4aaa-8909-05f96789e92a,external,,https://childcare.ececd.nm.gov/-333955u
334001,35605cc0-041e-465c-9238-89100c191821,external,,https://childcare.ececd.nm.gov/-334001u
334037,192dc35e-fde3-4d7e-932d-62d5870a5f08,external,,https://childcare.ececd.nm.gov/-334037u
334071,1784f4ff-71ba-4b23-82ea-4545a5637b30,external,,https://childcare.ececd.nm.gov/-334071u
334086,a478f07b-57da-4d99-bf16-94bc04d67bb5,external,,https://childcare.ececd.nm.gov/-334086u
334169,35b648f0-7307-475a-adb5-661912fa77fe,external,,https://childcare.ececd.nm.gov/-334169u
334197,4fd67afa-7e63-4b61-a02c-4fdfe4f3fbb0,external,,https://childcare.ececd.nm.gov/-334197u
334214,9e05216b-7406-4704-94fb-2ef3ea11acf6,external,,https://childcare.ececd.nm.gov/-334214u
334248,69f2e260-13d9-4b7f-aeda-0aebc0c77399,external,,https://childcare.ececd.nm.gov/-334248u
334301,6a0299a8-d623-4de1-86ce-a431042dab8c,external,,https://childcare.ececd.nm.gov/-334301u
334389,1b6b034d-30ee-42af-a721-58d8cedb09f4,external,,https://childcare.ececd.nm.gov/-334389u
334404,3282cb3e-d02d-4752-9ca2-04804be2b3b2,external,,https://childcare.ececd.nm.gov/-334404u
334489,0772cf5c-4b64-4fe1-b67b-2e75b259fffd,external,,https://childcare.ececd.nm.gov/-334489u
334495,258c9545-8225-4159-9b0a-c6ffaed52507,external,,https://childcare.ececd.nm.gov/-334495u
334562,5c5ed43d-f6cc-4920-bf97-a46194e40f7e,external,,https://childcare.ececd.nm.gov/-334562u
334584,9175b747-61ae-400c-bc4b-23123993efbf,external,,https://childcare.ececd.nm.gov/-334584u
334633,6273a049-a53f-4aaa-9cd3-4f1366e4c85c,external,,https://childcare.ececd.nm.gov/-334633u
334679,3f251ad2-75ee-4566-b423-962a73105519,external,,https://childcare.ececd.nm.gov/-334679u
334854,f2941764-028a-4ba2-a7de-1e23fcfe3922,external,,https://childcare.ececd.nm.gov/-334854u
334978,3d0c1ace-b8ad-407a-a0eb-ce9caad6bec4,external,,https://childcare.ececd.nm.gov/-334978u
335051,2593b330-9603-429c-8962-6ee43f6601f5,external,,https://childcare.ececd.nm.gov/-335051u
335068,df9376c0-af8d-451c-b7b5-0ef4e1709ff3,external,,https://childcare.ececd.nm.gov/-335068u
335184,d542e848-bfcc-4ea2-b647-b2ef42844fda,external,,https://childcare.ececd.nm.gov/-335184u
335283,832fadac-547f-44fa-bbce-ecf2aeb2864d,external,,https://childcare.ececd.nm.gov/-335283u
335367,872d4560-d49e-4522-b6e9-c6bbb5841d79,external,,https://childcare.ececd.nm.gov/-335367u
335458,ad8867e2-1291-4ac1-8bcb-0ca6bdb441c2,external,,https://childcare.ececd.nm.gov/-335458u
335473,30f340bf-a2da-44dc-8586-f697f7519dc3,external,,https://childcare.ececd.nm.gov/-335473u
335501,1a0a8076-60ca-4329-ac4b-23c63784df96,external,,https://childcare.ececd.nm.gov/-335501u
335634,6179534b-7a56-4549-9288-9b2e79f20199,external,,https://childcare.ececd.nm.gov/-335634u
335650,dc1064e2-fea1-45b0-acef-9c097c6995b7,external,,https://childcare.ececd.nm.gov/-335650u
335664,acd76e4e-3e30-4ca0-a151-ebc893813dbe,external,,https://childcare.ececd.nm.gov/-335664u
335735,82dda9d5-6fd5-4322-bde2-5402c462d47f,external,,https://childcare.ececd.nm.gov/-335735u
335777,982aee5a-d43b-484b-919b-0f4702649530,external,,https://childcare.ececd.nm.gov/-335777u
335784,2b7af080-16b3-40cc-88a7-f60b2f6af8b3,external,,https://childcare.ececd.nm.gov/-335784u
335790,099d7d55-c072-42e6-b9ba-c6c006808b81,external,,https://childcare.ececd.nm.gov/-335790u
335937,f4d7e02c-7ae8-4751-837e-131a205d7596,external,,https://childcare.ececd.nm.gov/-335937u
336200,a6dbe64a-63dc-47b4-8af6-7794e5498638,external,,https://childcare.ececd.nm.gov/-336200u
336218,a5a85edb-3a28-43f6-9a46-2d846682156c,external,,https://childcare.ececd.nm.gov/-336218u
336357,4032a47a-27c8-4f70-bced-fbde76780e32,external,,https://childcare.ececd.nm.gov/-336357u
336585,1e3d7f1a-673b-4e02-8207-1d7294fbb995,external,,https://childcare.ececd.nm.gov/-336585u
336589,5534c70a-abf8-4353-9c13-57b84e91162f,external,,https://childcare.ececd.nm.gov/-336589u
336619,9c1c2ade-ed3c-4e4b-a399-0baa1fbfd66a,external,,https://childcare.ececd.nm.gov/-336619u
336931,786d4b38-ae0d-46d6-95e5-419ffae22f79,external,,https://childcare.ececd.nm.gov/-336931u
336950,06c0602d-809b-40e2-8271-b42c9f190890,external,,https://childcare.ececd.nm.gov/-336950u
337028,06e59cd3-8997-4db8-996e-5b1d39dd31e3,external,,https://childcare.ececd.nm.gov/-337028u
337042,f55cfe4c-a002-4a7b-83ce-c615a189f6d9,external,,https://childcare.ececd.nm.gov/-337042u
337047,af89f251-04df-4e9b-a6e1-73b637d9c0a6,external,,https://childcare.ececd.nm.gov/-337047u
337067,b7a49dd0-6861-41e4-9dfc-1e2b5ba277c4,external,,https://childcare.ececd.nm.gov/-337067u
337077,db8a12a8-2abb-424c-8fbc-026bce760145,external,,https://childcare.ececd.nm.gov/-337077u
337283,26ccb131-92d2-4ac6-99e6-f6f31165426f,external,,https://childcare.ececd.nm.gov/-337283u
337289,39299bb0-7075-4327-b7a9-02fbc1f8a0c4,external,,https://childcare.ececd.nm.gov/-337289u
337305,5249c281-388d-4e24-9738-0d4d17b3a37f,external,,https://childcare.ececd.nm.gov/-337305u
